-1.438599	0.222473	-1.488953
0.202179	4.340668	4.527893
2.161713	1.710663	4.526062
-1.402740	1.073303	3.007507
0.179749	1.346741	3.292236
0.857544	2.968750	2.060852
3.973389	2.244568	2.507324
-2.661896	-1.737518	-2.633209
2.488861	4.360046	1.076508
0.158386	4.199371	3.653259
3.814087	3.124084	3.220978
0.587006	3.717194	2.917328
3.769989	0.313110	0.896759
-0.094757	3.509979	0.246429
1.708527	1.224518	0.360107
0.948944	-1.020660	-1.901550
4.622345	2.801971	1.185913
2.763824	1.831665	3.917084
2.969818	2.169647	1.520081
2.083282	2.187042	0.394592
1.577301	1.674347	0.013733
0.526733	2.339020	1.898804
0.269012	3.015137	1.792297
-0.007629	2.497101	0.480194
1.460724	1.099548	-0.116272
0.754089	1.828461	1.414642
1.497803	1.361847	0.496979
0.819092	0.205078	1.293945
0.478058	0.698242	2.348328
2.938080	1.779785	3.462677
2.679443	1.386871	0.397339
1.718445	-0.716400	-1.739349
2.519379	0.588379	2.044678
2.687988	2.138672	0.800018
3.110657	0.954590	0.831604
3.805695	0.724487	0.893555
-0.247650	1.593323	3.424988
-0.434418	1.916656	0.734406
0.690765	0.334473	3.209534
0.411682	2.410583	1.009369
1.564636	0.788116	1.983185
0.166473	1.837616	0.889740
-0.082703	1.602936	-0.393066
0.157318	1.094208	2.468567
-0.117645	1.486511	1.154327
0.199432	1.129456	-0.195465
0.374908	1.519623	0.882568
0.322418	1.585846	1.387634
0.305176	0.834503	0.234375
0.190887	2.268524	0.265961
-0.024414	0.169678	1.071014
-0.383606	1.687927	0.280914
0.157928	2.528381	0.439453
2.120972	0.894623	0.975952
1.958771	0.397644	0.791779
2.072754	1.782532	-0.065002
2.559357	1.829529	-0.178986
2.613068	1.077576	0.652618
0.107880	0.760193	1.033936
0.748444	1.404724	0.407104
-0.705872	1.784363	0.188751
0.371094	2.297058	0.472870
0.200500	2.164917	1.073151
1.212006	1.971130	0.649872
1.333618	1.761169	0.326996
1.221466	1.241455	0.180511
0.479584	1.045685	0.191498
0.950012	1.018219	0.858612
2.117920	1.189423	0.888519
1.459198	1.097717	1.118774
0.292358	1.134491	0.783691
0.005188	1.438904	0.318756
-0.225525	1.739044	0.418243
3.045807	1.876221	0.339966
2.637482	2.095337	-0.089874
2.521362	2.371368	0.292816
2.382812	1.568451	-0.154266
2.586060	1.374512	0.059052
-0.362854	1.042175	0.300446
-0.417633	1.476593	-0.086212
1.102905	2.333679	0.030975
0.256195	1.831665	0.028381
1.574249	1.201935	-0.037537
0.509186	1.602936	0.396881
0.088654	2.037659	0.212555
-0.225525	1.920776	1.062775
0.190582	1.143799	0.864868
0.708771	2.153320	1.380920
1.519623	1.736755	0.818176
0.917511	1.689453	0.989685
0.674286	1.941833	-0.203857
-0.283508	1.088715	0.045929
-0.471344	1.842499	-0.017548
-0.616455	1.369629	0.354004
1.498718	1.526184	1.351776
-1.234894	1.660461	0.549774
-0.168457	1.672974	0.481567
0.202637	1.797180	-0.115509
0.060272	1.336975	0.180969
-0.291138	1.699219	1.282349
-0.094147	2.071533	0.525513
-0.498657	0.744629	-0.100098
-0.312958	2.064056	0.637512
0.336151	1.694794	1.024170
0.230103	1.358948	0.339203
-0.124054	1.492920	-0.093384
1.819611	1.757050	0.741730
1.772614	1.792297	0.997772
0.625458	1.260376	-0.185547
0.099792	1.442871	0.149536
0.753021	1.721344	1.350708
-0.316010	1.959076	0.433044
-1.186829	1.495819	-0.248260
-1.363525	1.339417	0.747375
-1.901245	1.439819	0.109406
-1.093903	0.872192	0.311279
-0.815277	2.005768	1.358948
-0.452576	1.190643	0.188599
0.009003	2.052765	0.797119
0.146790	0.927582	0.295410
1.160583	1.744080	-0.163879
1.548157	0.750580	0.572052
1.781006	1.595154	-0.395966
1.629028	0.900574	0.658112
1.066284	1.254272	-0.586243
-0.222931	0.899353	0.791473
-1.733246	1.196136	-0.566864
1.664429	0.958405	0.694275
1.222992	1.123047	-0.453796
-2.314453	1.002808	0.508423
-1.789856	1.068573	-0.261993
-0.856781	1.224060	0.122070
-0.053558	1.505737	0.584564
0.217743	1.672668	-0.220184
1.266785	1.125031	1.241608
1.141510	1.894073	0.354156
1.559448	1.503448	0.930939
0.242462	1.152344	0.570374
-0.463257	1.167450	-0.415344
-0.281830	1.133575	0.583191
-0.488739	1.640778	-0.147858
-0.032501	1.981964	0.864410
-0.407715	1.306915	1.011810
