-0.037384	-0.414886	-0.175629
-0.092163	-0.158691	-0.942688
-0.439453	0.333405	-1.357574
-0.138245	-0.228729	-0.743713
-0.002594	-0.398254	0.756989
0.124207	0.269318	0.190277
-0.462189	0.111847	0.613403
-0.148163	0.261078	-0.170288
-0.815735	-0.852203	-0.334930
-0.046692	-0.779877	0.140686
-0.204620	-1.089325	0.191956
-1.030426	-0.615234	0.233917
-0.467072	-1.628113	0.222473
-0.388184	-0.305176	0.303192
-0.024261	-1.006165	-0.099030
-0.464325	-0.662994	-0.223236
-0.528412	-0.144348	0.459595
0.163879	-0.320435	-0.564270
-0.801239	-0.851135	-0.066223
-1.729584	0.120087	-0.627136
-0.193329	0.261078	0.255127
-1.029968	-0.337372	-0.058899
-1.217194	-0.157013	0.240936
-0.360413	-0.147858	0.043030
-1.676025	-1.185608	-0.256500
-0.491943	-0.734406	-0.509491
-0.143585	-0.334930	-0.744019
0.547791	-0.802765	-0.123901
-0.583954	0.151672	-0.158234
-0.889435	-0.684357	0.200348
0.592957	0.174103	-0.244141
0.163574	0.208893	-0.037079
-0.247192	-0.921936	-0.734406
-0.316925	-0.025024	-0.146790
-0.223083	0.038147	0.434570
0.310059	0.240784	-0.408020
0.095062	-1.736450	-0.132904
0.028381	0.828857	-0.615387
-0.213013	-0.153961	-0.273285
0.241089	-0.061798	-0.131989
-0.157318	-0.520325	0.448761
0.239410	-0.384979	0.058136
0.043182	0.272675	-0.951996
0.041656	-0.234528	-0.190430
-0.056000	0.952606	0.265808
0.056305	-0.100098	-0.040741
-0.424957	0.323639	-0.359497
0.479431	-1.063385	0.214996
-0.211182	-0.533142	-0.558929
-0.339050	0.013275	-0.038910
-1.128845	0.564575	-0.248260
-0.095825	-0.070648	-0.496368
-0.222321	-0.364838	-1.041107
0.170898	-0.314178	-0.818634
-0.336304	0.588837	-0.958252
0.031586	-0.303955	0.183258
0.270996	-0.384979	-1.164093
-0.199738	0.599976	-0.531769
-0.263672	-0.253906	0.062103
-0.587921	0.677032	-0.180969
0.262909	-0.784149	-0.769653
0.117645	-0.037079	-0.616302
0.182953	0.216675	-0.007019
-0.324554	0.145416	0.233612
-0.876007	-0.085297	0.218506
0.061035	-0.045319	-0.093689
-0.127106	-0.137329	-0.155334
-0.060425	-0.054626	-0.587006
-0.062714	0.160065	-0.575104
-0.614166	-0.827026	-0.439301
0.015259	0.268402	0.128937
-0.244904	0.294800	0.193634
-0.146790	-0.040131	-0.368195
-0.812988	0.908508	-0.130615
0.095520	-0.906219	-0.068665
0.326233	-0.766144	-0.839081
-0.537109	0.061340	-0.373688
-0.818481	-0.199432	-0.863190
0.619507	-0.129089	0.316010
-0.336304	-0.683899	-0.270386
-0.072632	-0.491180	0.205231
-1.018524	-0.355835	0.081482
0.634766	-0.315399	-0.158844
-0.237427	-0.276489	0.687561
-0.399780	-0.607147	-0.381622
-0.308838	0.448914	0.239410
-0.285797	0.175018	-0.583649
-0.848846	0.282440	-0.063324
-0.247040	-1.205139	0.039673
-0.792389	0.010376	-0.502319
-0.563507	-0.174866	-0.066376
-0.502930	-0.315704	-0.508118
-0.003052	-0.175629	0.237427
-0.174103	-0.104218	0.004272
-0.224762	-0.634308	-0.359039
-0.305328	-0.448456	-0.060425
-0.245209	-0.625763	-0.773468
0.196381	-0.119171	0.547333
0.190430	-0.216370	0.073090
-0.481110	-0.643311	0.061188
-0.438538	-0.185242	0.079346
-1.415405	-0.138397	-0.197449
-0.639038	0.814667	0.298309
0.671539	-0.180664	-0.581818
-0.063934	0.013580	0.906525
-1.184235	0.567017	0.626526
0.168762	0.382538	0.086060
-0.430298	0.094757	0.252838
-0.402527	-0.311737	0.041351
-0.811157	0.066223	-1.648254
-0.865326	-0.276794	0.249023
-0.038147	0.002289	0.037689
-0.254669	-0.336456	0.221252
-0.024109	-1.034851	-0.284119
-0.206451	-0.582123	-0.253601
-0.283508	0.433960	0.093231
-0.000610	-0.618439	0.221863
0.136261	-0.522919	-0.301361
-0.827332	0.310059	0.416870
-0.662079	-0.186310	-0.384979
-0.005646	-0.732422	0.039673
-0.122833	-0.164948	0.078278
0.205078	-0.270538	0.525208
0.164948	0.036469	-0.756531
0.082245	-0.224152	0.262604
-0.347900	-0.276642	-0.391541
-0.285339	-0.385437	0.174255
-0.223999	-0.041199	-0.428162
-0.470581	-0.644989	0.042877
-0.392761	-0.508423	-0.771790
-0.787506	-0.060883	0.783997
-0.246124	0.485687	-0.844116
0.292816	-0.075073	-0.243073
-0.474243	0.296631	0.427551
-0.309448	0.170898	0.225220
-0.208130	-0.629730	0.523987
-0.323792	-0.236969	-1.011963
0.245514	0.209961	0.208893
-0.446320	-0.744324	-0.721741
-0.113373	-0.222321	0.401917
-0.267029	-0.310059	-0.435028
0.256348	-0.593567	-0.518494
-1.345978	-0.658417	0.429993
-0.852814	-0.918121	0.327301
-0.474091	0.187836	-0.656891
-0.406036	-0.355682	0.071411
-0.160828	-0.653687	0.078735
0.541992	-1.093292	0.204010
-0.729370	-0.907135	0.033722
-0.413818	-0.550385	0.105133
-0.791473	-1.982117	-0.180664
-1.645508	-0.929718	-0.422668
-0.803375	0.167847	0.949554
-0.312958	-0.134430	-1.195221
-0.251617	-0.849915	-0.160828
-0.577087	-0.717468	0.130615
-0.548248	-0.215302	-0.289154
-0.026398	-0.142059	0.009003
-0.130310	0.217133	-0.345612
-0.634766	0.426636	0.334320
-0.369568	-0.091400	-0.440979
0.605621	-0.366669	0.341644
-0.198212	0.414429	-0.415497
-0.414581	-0.282898	-0.014343
-0.683746	0.135345	0.231323
-0.548401	0.518188	-0.023346
0.113983	-0.310211	-0.211945
-0.159912	-0.968628	-0.402374
-0.196381	-1.270905	0.010834
-0.025482	-0.702209	-0.124054
-0.110321	0.044861	0.169067
-0.064545	0.242004	0.372620
0.159760	0.401306	-0.579071
-0.458984	-0.418854	0.181580
0.661621	-0.188904	0.133057
-0.885925	-0.719452	-0.185089
0.002136	0.115509	-0.173492
-0.236053	0.047760	-0.739746
-0.305023	0.297546	-1.241150
-0.538788	0.784760	-0.198059
-1.306610	-0.814056	-0.090179
-0.787811	-0.295868	0.366211
-0.892487	-0.340729	0.225067
0.499573	-0.858765	-1.151276
0.369415	-0.221710	0.117340
-0.175018	-1.683502	0.580292
0.187988	-0.059357	-0.460663
0.104828	-0.416718	-0.146484
0.358124	0.046234	-0.366211
0.197601	-0.080719	-0.463409
-0.276947	-0.041046	-0.713959
-0.358429	-0.128632	0.407562
-0.732269	-0.186310	-0.638885
-0.481110	0.221405	0.638733
-0.206451	0.231171	0.413818
-1.041260	-0.075226	-0.482635
-0.424805	0.237579	-0.676117
-0.608826	0.092468	-0.615997
0.160065	0.106354	-0.425873
-0.570831	-0.062408	0.203857
0.072784	0.530853	0.376434
-0.467682	0.605621	-1.078949
-0.343628	0.279083	-0.299683
-0.270844	-0.616608	-0.073547
-0.396118	-1.119690	0.369568
-0.428467	-0.334473	-0.510864
0.157928	0.026703	0.164490
-0.093079	-0.022736	-0.648956
-0.016327	-0.750122	0.257568
-0.145721	0.046997	-0.004272
-0.481415	-0.478210	-0.085907
0.090179	0.444489	0.080719
-1.230621	0.201263	0.052490
-0.065002	0.108643	0.126038
-0.500946	-0.079803	-0.000916
-0.294800	-0.131073	-0.278473
-0.261383	-0.691223	-0.080414
0.147705	-1.298218	-0.284729
-0.143433	-0.273743	-0.386963
-0.607758	-0.356903	-0.720673
-0.381470	0.411682	-1.610565
-0.734711	0.019531	0.299072
-0.554199	-0.935364	-0.387726
-0.166473	0.471649	-0.434570
0.387878	-0.722656	-1.409760
-0.078125	-0.179443	0.433655
-0.640869	-0.040436	-0.066833
-1.153717	-0.114136	0.317993
0.127411	-0.456848	-0.735016
-0.261230	-0.697021	-0.209351
-1.011200	-0.497742	-0.786896
0.547028	-0.130615	-0.270691
-0.480347	-0.042725	-0.318146
-0.442505	-0.339508	-0.423889
0.027466	0.418549	-0.336761
-0.406952	-0.186005	-1.547852
-0.387573	-0.065765	0.387573
-0.342102	-0.856476	0.059662
-0.003357	-0.338440	-1.243591
-0.667267	-0.854797	-0.586853
-0.286102	0.000763	-0.207672
-0.341949	-0.694122	-0.122681
-0.313873	-0.271454	-0.037384
-0.383148	0.767670	0.087891
-0.004272	-0.561066	-0.384979
-0.347443	-0.347443	-0.935516
0.382233	-0.768738	0.011902
-0.952759	-0.091705	-0.245514
-0.146637	0.030823	-0.596008
-0.661163	0.233612	0.066528
0.087433	-0.246735	-0.256348
-0.485840	-0.395508	-0.788727
0.022125	-0.432434	-0.835419
-0.267639	-0.413666	-1.449890
0.007935	0.497284	-0.889587
-0.307007	-0.045776	-0.212097
-0.267334	-0.188599	-0.381927
-0.489349	-0.114136	-0.250702
-0.062866	-0.456696	0.239716
-0.107727	0.692596	0.424194
0.218964	-0.491943	-0.385132
-1.564178	-0.267639	-0.469208
0.283661	0.020599	-0.062714
-0.570068	-0.827942	0.321503
-0.227509	0.073242	0.401154
0.136414	-0.495911	-0.540619
0.055542	-0.351410	-0.031586
-0.095520	-0.737762	0.378265
0.025024	0.032806	-0.364532
-0.092468	0.137177	-0.230103
-0.543976	0.172729	-0.926514
-0.397491	-0.420837	-0.619202
-0.122223	-0.056915	0.171661
-0.210571	0.363312	0.449066
-0.400085	-0.531464	-0.242920
-1.043091	0.503998	-0.427399
-0.840912	-0.306854	0.434418
-1.134033	-0.697174	-0.181732
0.001068	0.065155	-0.142517
0.890198	-0.881042	0.303040
-0.781250	-0.039368	-0.776062
0.203857	0.131073	0.224152
-0.300903	-0.274658	-0.540619
-0.401917	-0.502167	0.302734
-0.245056	-0.323029	-0.257111
-0.189209	-0.622406	-0.274506
-0.609741	-0.880280	-0.031891
0.536194	-1.079254	-0.107269
0.035858	-0.351410	-0.088654
-0.180054	0.105743	0.049896
-0.204315	-0.017090	-0.333862
-0.147095	-1.063232	-0.195160
-0.135956	-0.511780	-0.120239
-1.115875	-0.260010	-0.630646
-0.824432	-0.163879	-1.256561
0.086975	-0.150909	0.108643
-0.721741	0.499268	-1.409607
-0.904083	-0.312500	-0.178375
-0.640717	-0.463867	0.017395
-0.122223	-0.189667	-0.564728
0.396881	-0.115509	0.259857
-0.191498	0.287170	0.356293
-0.431976	-0.686188	-0.381775
-0.360260	-0.662231	-0.113373
-0.001526	-1.665955	-0.459747
-0.110626	-0.884552	0.428009
-0.691071	-0.578918	-0.064392
-0.324249	0.381470	-0.078583
